,business_id,latitude,longitude,stars,review_count,categories,nearby,avg_stars
7420,wqUpOr3rjCvDtwMsZ81IyA,36.1242284,-115.1684696,2.5,9,"Coffee & Tea Supplies, Coffee & Tea, Food",126,0.01984126984126984
7421,WQyGqfFKd-baBTVfZWzeTw,36.025363899999995,-115.1190162,4.5,140,"Ice Cream & Frozen Yogurt, Food",16,0.28125
7422,wraKox0MBW_w449VJXVenQ,36.1271948,-115.24134009999999,3.5,3,"Chinese, Food, Restaurants, Korean",37,0.0945945945945946
7423,WRbBmXMHmdWOkeGp21OoeA,36.1248044,-115.13596670000001,4.0,122,"Restaurants, Pizza, Italian, Tapas/Small Plates, Bars, Nightlife",27,0.14814814814814814
7424,wRHGn5Hc6Oizlappi3SmMQ,36.098709,-115.175205,3.0,8,"Juice Bars & Smoothies, Food, Food Court, Restaurants",37,0.08108108108108109
7425,WrHu03srbhJAw6bnTIixdw,36.0724550146,-115.24351103549999,3.5,396,"Restaurants, Japanese, Sushi Bars, Asian Fusion, Burgers",22,0.1590909090909091
7426,wRmPV-RvcqcjeyUeOaJQCg,36.14088889999999,-115.14286240000001,2.5,3,"Salad, Food, Restaurants, Breakfast & Brunch, American (Traditional), Coffee & Tea",16,0.15625
7427,wRoM6piafa7v486MwhT-nA,36.162931747600005,-115.2871896699,2.5,3,"Pizza, Restaurants",19,0.13157894736842105
7428,wRPPrmpvYowLHXmftrT5YA,36.146233,-115.33545,4.0,168,"Specialty Food, Food, Beer, Wine & Spirits, Flowers & Gifts, Shopping, Grocery, Florists",12,0.3333333333333333
7429,WRQ-9LluyivReFiQZFUujw,36.1470835,-115.2982993,4.5,865,"Korean, Restaurants, Asian Fusion, Chicken Wings, Hot Dogs",36,0.125
7430,Ws3AWw9WPWDdpUQjhkXcxg,36.041474,-115.18918799999999,2.0,26,"Restaurants, Fast Food",9,0.2222222222222222
7431,Ws58mhuro-rRrVCE50o-EA,36.1498781,-115.3330219,3.0,33,"Candy Stores, Specialty Food, Food",37,0.08108108108108109
7432,WS9BUR9E1I6JIIP_OTDkLg,36.0669519,-115.17098119999999,4.0,16,"Bars, Nightlife, American (Traditional), Sports Bars, Restaurants",13,0.3076923076923077
7433,wsdxhfW0aVf7ayMqId1HmA,36.157867431599996,-115.11485290530001,2.5,4,"Restaurants, American (New)",3,0.8333333333333334
7434,WSGHEQdcdbBWXDpna99EiQ,36.1955672,-115.25677569999999,3.5,130,"Japanese, Restaurants, Asian Fusion, Food, Hawaiian",34,0.10294117647058823
7435,wSgMEiuEhNyfBPAKjLuRgw,36.1160365648,-115.2965068868,4.0,64,"Food, Ice Cream & Frozen Yogurt",26,0.15384615384615385
7436,wShT0KXCW0ZAnNKdJr_1pg,36.158593860399996,-115.3111246369,3.5,50,"Restaurants, Fast Food, Chinese",13,0.2692307692307692
7437,WshwlvpuxGRjivC-J7RLcA,36.1161559,-115.17505759999999,2.5,7,"American (Traditional), Restaurants",101,0.024752475247524754
7438,WSI0uvLPiHb7q3W1UiGefg,36.105762,-115.17221299999999,2.0,8,"Ice Cream & Frozen Yogurt, Desserts, Food",96,0.020833333333333332
7439,WszfIMvKJ5AVsy9zQMwdig,36.142228,-115.20934199999999,5.0,33,"Food, Desserts, Ice Cream & Frozen Yogurt",21,0.23809523809523808
7440,wT-J6sib_NSr8rcH2aTcAA,36.1146081,-115.2412867,2.5,47,"Fast Food, Mexican, Restaurants",27,0.09259259259259259
7441,WT20ueFsAGf0bkzVCRgHTQ,36.1273078,-115.22436119999999,3.5,50,"Nightlife, Hookah Bars, Pool Halls, Restaurants, Bars, Beer Bar, Food",79,0.04430379746835443
7442,wtcMoqKiaxkFPZj0BC9jlw,36.013088200000006,-115.15300859999999,4.0,54,"Japanese, Hawaiian, Korean, Restaurants, Sushi Bars",38,0.10526315789473684
7443,wTDsirjG5uWh9go8RLvJcQ,36.099044799999994,-115.1704519,3.5,433,"Restaurants, American (New), Pubs, Bars, Nightlife, Gastropubs",29,0.1206896551724138
7444,wtg854TL8XL454Nm7T1UJA,36.1360605534,-115.1633960761,1.5,6,"Restaurants, Hot Dogs",32,0.046875
7445,WtJB0cKBYM21qUF9LonoBg,36.0687779,-115.1768402,4.5,4,"Food, Bakeries",56,0.08035714285714286
7446,wto3KiT-Mh6rxO_9GBHfbA,36.1472598121,-115.15597449020001,3.0,14,"Restaurants, Beer, Wine & Spirits, Food, Pizza",30,0.1
7447,WtsxMPURczWQY7y6cNUy8Q,36.144583000000004,-115.139501,4.0,99,"Nutritionists, Health Markets, Food, Shopping, Restaurants, Health & Medical, Weight Loss Centers, Specialty Food, Vitamins & Supplements, Grocery, Vegan",22,0.18181818181818182
7448,WTt8_zwy4IXaB2QnuiQP1Q,36.116207700000004,-115.17078059999999,4.0,62,"Hotels & Travel, Nightlife, Casinos, Music Venues, Arts & Entertainment, Restaurants, Bars, American (New)",111,0.036036036036036036
7449,WU0rArtd0GcTt8ndKzeKaw,36.17629470000001,-115.2608378,5.0,28,"Martial Arts, Fitness & Instruction, Gyms, Brazilian Jiu-jitsu, Brazilian, Active Life, Restaurants, Trainers",9,0.5555555555555556
7450,Wu8Ia0A5HkIlpu5ptfvcvg,36.1477562,-115.20692140000001,3.0,22,"Nightlife, American (Traditional), Bars, American (New), Sports Bars, Restaurants, Pubs",28,0.10714285714285714
7451,WUdQQqV_U3K8RlPUekm72w,36.2172153804,-115.079507,3.5,4,"Convenience Stores, Coffee & Tea, Automotive, Gas Stations, Service Stations, Food, Gas Stations",1,3.5
7452,wUgDU94_PupcMx7s98DIdw,36.022459999999995,-115.17448600000002,2.0,24,"Fast Food, Restaurants, Sandwiches",8,0.25
7453,wuQDMDlqM17jQNo0lYQZ7g,36.169326,-115.140097,4.0,1164,"Breakfast & Brunch, Nightlife, Restaurants, American (New), Bars, Lounges, Gastropubs",123,0.032520325203252036
7454,WusbikLZee3UzCXZG0vL-Q,36.126751399999996,-115.19872820000002,2.5,11,"Convenience Stores, Food, Gas Stations, Automotive",77,0.032467532467532464
7455,WUswpeAjbiww_xkSS8jTEA,36.1008356513,-115.0750626541,3.0,51,"Mexican, Burgers, Latin American, Breakfast & Brunch, Salvadoran, Food, Restaurants",14,0.21428571428571427
7456,wUxM5pCY2wfB1kjXBXIa5Q,36.0586694,-115.10592279999999,4.5,12,"Sandwiches, Delis, Restaurants",2,2.25
7457,WvcM5J7FyArSo2cio8Bduw,36.1046561,-115.1510031,3.5,12,"Ethiopian, Restaurants",19,0.18421052631578946
7458,WvLnXAR4GrTYaT4LIcyuvQ,36.1299924,-115.20740430000001,3.5,9,"Vietnamese, Restaurants",20,0.175
7459,wvOLhIRGS0rybPuH6PKJWw,36.098594399999996,-115.0495183,4.0,8,"Restaurants, Mexican, Tacos",1,4.0
7460,wvPceiw6SJXIRAeJVM_fmw,36.29105560000001,-115.2848169,4.0,42,"Donuts, Food",21,0.19047619047619047
7461,WVvqV0cmNR3j7ChPoI74hQ,36.055414,-115.241332,3.5,435,"Southern, Soul Food, Restaurants, Barbeque",34,0.10294117647058823
7462,wvyRHhvnOaJFf2CSVQVgVQ,36.1160937,-115.13782979999999,4.0,3,"Specialty Food, Ethnic Food, Food",45,0.08888888888888889
7463,WwBadFHFU-81RJAKtTgB_Q,36.1595453,-115.2309619,3.5,22,"Mexican, Restaurants",19,0.18421052631578946
7464,wwEg_6bHfTrOpn_bygIQZg,36.2412164566,-115.07791317430001,1.5,25,"Restaurants, Pizza, Fast Food",8,0.1875
7465,wWFvHY9YVWtyfCsDO8jQiQ,36.072288362600005,-115.10033315870001,2.5,5,"Restaurants, Fast Food, Sandwiches, Delis",17,0.14705882352941177
7466,wwgH65yjLssksjz8ASU3QA,36.1440005,-115.20616100000001,3.0,85,"Mexican, Tex-Mex, Fast Food, Restaurants",37,0.08108108108108109
7467,WWjJvgR5zNTOZ38u2dS2gA,36.1754324683,-115.291284414,3.0,11,"Delis, Restaurants, Sandwiches, Austrian",12,0.25
7468,wWuGa3OOQJro_XGe-GKBXA,36.1266230217,-115.20996282739999,4.5,601,"Food, Restaurants, Sushi Bars, Japanese",74,0.060810810810810814
7469,wWWpEyUkXhvnnRGr6VHFBA,36.1313023362,-115.2773949131,2.5,77,"Shopping, Drugstores, Bakeries, Grocery, Food",23,0.10869565217391304
7470,wx_46jwjuX885DnQWyBCyg,36.118111400000004,-115.1542209,4.0,4,"Nightlife, Bars, Restaurants, American (New)",25,0.16
7471,wX1ORSDKPkA5ftE7F6UONw,36.1714234,-115.2452456,4.5,787,"Chicken Shop, Restaurants, Pizza, Comfort Food, Fast Food, American (Traditional)",18,0.25
7472,WX8cx6tfFcEn0cK4cIbWag,36.122676,-115.168935,4.0,339,"Italian, Modern European, Restaurants, Seafood, Mediterranean, Pizza",140,0.02857142857142857
7473,WxhcayJHv5s7N0_ima4-RQ,36.130472600000004,-115.09312460000001,3.0,3,"Food, Specialty Food, Grocery, Meat Shops, Shopping Centers, Fruits & Veggies, Shopping",15,0.2
7474,wXnVKTuKZaAZFwKanUXqBQ,36.1453333,-115.27783170000001,2.0,4,"Food Trucks, Caterers, Event Planning & Services, Restaurants, Food, Food Stands, Candy Stores, Specialty Food, Party Supplies",21,0.09523809523809523
7475,wXQYt6rxs8B1gcrVeHpLMA,36.054971601700004,-115.27847224,2.5,34,"Food, Photography Stores & Services, Drugstores, Cosmetics & Beauty Supply, Shopping, Beauty & Spas, Convenience Stores",59,0.0423728813559322
7476,wXRhRfnXaV_icpT5P8r9pg,36.1508927611,-115.3321445938,4.0,329,"Desserts, Italian, Bars, Nightlife, Cocktail Bars, Restaurants, Food",36,0.1111111111111111
7477,WXSsJIO_uGGSxS9qC8x1gQ,36.113110600000006,-115.30604679999999,4.0,324,"Vegetarian, Juice Bars & Smoothies, Fast Food, Restaurants, American (New), Food",44,0.09090909090909091
7478,Wxxvi3LZbHNIDwJ-ZimtnA,36.121189,-115.169657,4.0,3499,"Shopping Centers, Resorts, Arts & Entertainment, Hotels, Shopping, Event Planning & Services, Automotive, Restaurants, Hotels & Travel, Casinos, Car Wash",136,0.029411764705882353
7479,WXzA4jW-E2UtaFd3v86Xfw,36.0101596,-115.13530459999998,3.5,28,"Mexican, Nightlife, Hookah Bars, Bars, Restaurants",30,0.11666666666666667
7480,WY630Bgo202sOpiT57EN5g,36.159444,-115.25116399999999,4.0,4,"Restaurants, Pizza",8,0.5
7481,wy6pYrWtiGrktOpUmsvCHQ,36.1213292383,-115.1685001006,3.0,26,"Fast Food, Mexican, Restaurants",121,0.024793388429752067
7482,Wyc49dq1r5uMqBl9bHVPAw,36.115214200000004,-115.06918770000001,2.5,24,"Fast Food, Chicken Shop, Breakfast & Brunch, Chicken Wings, Restaurants",9,0.2777777777777778
7483,wYEAocX0vkcGN-i5rSszrg,36.13884,-115.13790300000001,3.5,22,"Seafood, Restaurants, Mexican",14,0.25
7484,Wyjk6RBeOPQr7td5Tqwksw,36.099155425999996,-115.1162948608,3.5,16,"Restaurants, Sushi Bars, Japanese, Buffets",39,0.08974358974358974
7485,wyPkRQg3F5Yz2WqRFax7-g,36.1171675,-115.177901,3.0,132,"American (Traditional), Restaurants",49,0.061224489795918366
7486,wYrkCpUlxhb89nnNGUX4AA,36.126117184,-115.223357154,4.5,328,"Korean, Chinese, Japanese, Seafood, Tapas/Small Plates, Asian Fusion, Thai, Restaurants",78,0.057692307692307696
7487,WYSaOdpqFAV9NxrVdKKR9w,35.970629200000005,-115.30746459999999,5.0,14,"Farmers Market, Patisserie/Cake Shop, Custom Cakes, Food, Desserts",2,2.5
7488,WYxOAOMIBcnqf8QHfqaAIg,36.1338910257,-115.1373113733,2.5,91,"American (Traditional), Breakfast & Brunch, Diners, Restaurants",1,2.5
7489,WyyJdVQBFlPVITTmjgEhlQ,36.114613,-115.20679399999999,1.5,8,"Italian, Restaurants, Pizza",48,0.03125
7490,WyZAeMGsjUE7OToI4Jdqfw,36.144779,-115.297331,3.5,152,"Fast Food, Restaurants, Mexican",30,0.11666666666666667
7491,wZCdr3iLTE6aa9kiVxWJWQ,36.1522155864,-115.15202051959999,4.5,36,"Restaurants, American (New)",33,0.13636363636363635
7492,wZJOlSwUZcVQuLt9sZeV2A,36.0844285309,-115.2941453955,4.0,171,"Bakeries, Restaurants, Juice Bars & Smoothies, Sandwiches, Coffee & Tea, Food",7,0.5714285714285714
7493,WZkBbxwAR2fZWVIo8zKtnw,36.1455794,-115.3006961,3.0,7,"Restaurants, Food, Filipino, Barbeque",36,0.08333333333333333
7494,WzkbnhI-fxdH_tMzT3evtA,36.1513645,-115.2426852,4.0,64,"Sports Bars, American (Traditional), Bars, Nightlife, Restaurants, Karaoke",18,0.2222222222222222
7495,wZkjm9TGa7nXLYHxhIRO5w,36.1256356,-115.20248649999999,4.5,137,"Restaurants, Fast Food, Food, Poke, Japanese, Asian Fusion, Sushi Bars",29,0.15517241379310345
7496,wZvSsHFU0NdyQ03625kh6g,36.1254115473,-115.1956301532,3.5,159,"Restaurants, Seafood, Chinese",84,0.041666666666666664
7497,x_L9NCBxx4Mb4cOnnRMibw,36.2714828,-115.26060020000001,4.0,12,"Restaurants, American (New)",12,0.3333333333333333
7498,x_onUwRHvlStmDhmLIuPBg,36.2106864402,-115.20709924399999,4.5,41,"Bars, Nightlife, Arts & Entertainment, Casinos, Italian, Restaurants",2,2.25
7499,X-5sPnd7SHvOWYNplJf9qw,36.101975,-115.170216,2.5,45,"Food, Coffee & Tea",73,0.03424657534246575
7500,x-H-2BYL2XoDDLiub950Ag,36.1260223389,-115.2234039307,4.5,89,"Restaurants, Chinese, Szechuan",77,0.05844155844155844
7501,x-HiCsQUNdtbghzW4_ra2Q,36.020586,-115.127524,2.5,50,"Fast Food, Tex-Mex, Restaurants, Mexican",6,0.4166666666666667
7502,X-Hxv9miUzpFKcOaUVbRCw,36.17472720000001,-115.11747369999999,2.0,4,"Restaurants, Sandwiches, Fast Food",17,0.11764705882352941
7503,X-V0cWAHI-cw5b0P3WtXZQ,36.0868399,-115.2254338,3.5,10,"Restaurants, Diners",5,0.7
7504,X-WXPGYuuknAjZkpYGeRiw,36.10802,-115.1571,2.5,521,"Active Life, Professional Services, Arts & Entertainment, Swimming Pools, Casinos, Restaurants, Resorts, Event Planning & Services, Hotels, Venues & Event Spaces, Hotels & Travel",14,0.17857142857142858
7505,X075p7boJU1j1JNHUj5UQQ,36.170226299999996,-115.14457,3.5,274,"Sandwiches, Steakhouses, Food, American (Traditional), Nightlife, Burgers, Restaurants, Seafood, Bars",86,0.040697674418604654
7506,X11JfeIVH9d6qMrDqA-N7A,36.075936799999994,-115.24228719999999,4.0,177,"Bars, Nightlife, American (Traditional), Sports Bars, Restaurants",9,0.4444444444444444
7507,x1bRIbodhd1AmYa0UAJwZw,36.042291449299995,-115.2439105736,4.0,151,"Food, Coffee Roasteries, Coffee & Tea, Restaurants, Breakfast & Brunch",28,0.14285714285714285
7508,x1fx7C_tc064cFATjl4fmQ,36.306602000000005,-115.27723689999999,3.0,104,"Food, American (Traditional), Restaurants, Bars, Pubs, Nightlife",6,0.5
7509,X1Y2II3AYdoxa70nTTfUPQ,36.1100186278,-115.168816725,3.5,169,"Mexican, Caterers, Burgers, Sandwiches, Restaurants, American (Traditional), American (New), Event Planning & Services",45,0.07777777777777778
7510,X20bnlwr15SraBzvP7vC4g,36.06123529999999,-115.2896852,4.5,17,"Caterers, Restaurants, Food Trucks, Food, Event Planning & Services, American (Traditional), American (New)",9,0.5
7511,X26lmoKvv_KvW6WcAvWvrA,36.1185522,-115.1546953,3.5,11,"Food, Coffee & Tea",26,0.1346153846153846
7512,x2CLU-qw2Hpwu2vSGLEorg,36.1020657,-115.1178357,3.5,120,"Restaurants, Latin American, Salvadoran, Mexican",24,0.14583333333333334
7513,X2qnigcKuTWL7x9fS2ZUdw,36.1760556932,-115.2918160348,4.0,10,"Restaurants, Tapas/Small Plates",12,0.3333333333333333
7514,x2XWGOmomfKyfHmSy17yRA,36.169709600000004,-115.1236952,2.5,3,"Convenience Stores, Food",14,0.17857142857142858
7515,x2Y_MD5pCTRyaf9dD_ZpGw,36.1075332165,-115.1530606168,3.0,33,"Hawaiian, Japanese, Asian Fusion, Restaurants",58,0.05172413793103448
7516,x3dYPKifvJoRDYvjJxyZAw,36.095783600000004,-115.1761162,2.5,20,"Fast Food, Burgers, Restaurants",33,0.07575757575757576
7517,X3s0BN02lS6EigSnJaSyDw,36.016493100000005,-115.1170689,3.5,4,"Restaurants, Food, Do-It-Yourself Food, Chinese, Asian Fusion",70,0.05
7518,x458pS1g988nlBZuTdXunw,36.30240379999999,-115.2833125,4.0,30,"Food, Grocery, Bakeries, Convenience Stores",26,0.15384615384615385
7519,X4iL3xDp_go6xHj126K3fw,36.149159000000004,-115.33318799999999,2.5,3,"Food, Food Stands, Pretzels, Restaurants",36,0.06944444444444445
7520,x4Qw9PZGDhK6-bJsskD0Ww,36.175,-115.136389,4.0,3,"Bakeries, Cupcakes, Desserts, Food",28,0.14285714285714285
7521,x4txqZRe2f8-sTzt0myCVg,36.0862080203,-115.1381869325,3.5,75,"Coffee & Tea, Food",12,0.2916666666666667
7522,X5_NKyXPHOrgw1SgvW_UOg,36.124061499999996,-115.167872,4.5,216,"Bakeries, Desserts, Food",118,0.038135593220338986
7523,x5m_Cux8UoFlVtqxzUa99Q,36.125730621399995,-115.16470884709999,4.0,10,"Nightlife, Bars, Sandwiches, Restaurants",31,0.12903225806451613
7524,X5Q_PKC-AeMrO4uSpnmgGg,36.112895200000004,-115.06235339999999,2.5,23,"Nightlife, Restaurants, American (Traditional), Bars",17,0.14705882352941177
7525,X5uxdU9GHoUAqo2wmbg3OQ,36.125592,-115.211199,4.0,265,"Asian Fusion, Malaysian, Ethnic Food, Food, Specialty Food, Thai, Singaporean, Chinese, Restaurants",66,0.06060606060606061
7526,X6DR-xr0rQKnxl9jeZWFzw,36.13281,-115.08435300000001,3.0,94,"American (New), American (Traditional), Restaurants, Breakfast & Brunch, Cafes, Burgers",11,0.2727272727272727
7527,X6rVgA_XsdcOv6HBVyC2Xg,36.041721,-115.192625,4.0,69,"Shopping, Furniture Stores, Home Decor, Specialty Food, Beer, Wine & Spirits, Food, Kitchen & Bath, Home & Garden",11,0.36363636363636365
7528,x71EvWJDVKZfM-OiYDWZ6A,35.9829201,-115.19037490000001,4.0,161,"Art Galleries, Arts & Entertainment, Restaurants, Breakfast & Brunch, Cafes, Sandwiches, Food, Coffee & Tea, Shopping",4,1.0
7529,X7C73DFozvFYiifj0DXhGA,36.16915170000001,-115.2913521,4.0,84,"American (New), Restaurants, Cocktail Bars, Nightlife, Bars, Pubs",17,0.23529411764705882
7530,x7difvCyD9YjFAeg0Evyug,36.1411022717,-115.14177660610001,5.0,18,"Beer, Wine & Spirits, Grocery, Convenience Stores, Food",26,0.19230769230769232
7531,X7FZPHbLIGqKvwe2OYsNRw,36.106542,-115.17204,3.0,8,"Grocery, Food",108,0.027777777777777776
7532,x7kEMeQ25jBQtm_ID-BPBA,36.120382899999996,-115.17132,4.0,13,"Restaurants, Fast Food, Food Court",141,0.028368794326241134
7533,X8c23dur0ll2D9XTu-I8Qg,36.101375,-115.172452,2.5,1791,"Nightlife, Chinese, Lounges, Cantonese, Bars, Dance Clubs, Restaurants",93,0.026881720430107527
7534,x8jNsE4EAYCsecNNlYU02Q,36.0985196,-115.2966767,3.5,17,"Restaurants, Pizza, Burgers, Italian",41,0.08536585365853659
7535,X8lqAVOWrTih72sEEIEPSw,36.1124193295,-115.1710604748,3.5,22,"Beer, Wine & Spirits, Bakeries, Restaurants, Food, Burgers",111,0.03153153153153153
7536,X8mtoSxY8whtmbDlj0D3Aw,36.238596,-115.2333307,2.0,4,"Restaurants, Chinese",21,0.09523809523809523
7537,x8O-Mll5ksDpeIgtA0XY-w,36.1152176,-115.11855290000001,2.5,255,"Seafood, Chinese, Specialty Food, Food, Buffets, Restaurants, Asian Fusion",16,0.15625
7538,X8ZXYgiIXV9kDmlDfbnLjA,36.190867499999996,-115.06259340000001,3.5,11,"Mexican, Restaurants",8,0.4375
7539,X91rjC4EkH_3ZGY3ciIs8Q,36.09445720000001,-115.2088673,4.0,259,"Desserts, Food, Coffee & Tea",12,0.3333333333333333
7540,x9QvSK6njGK1q4NC9vq5mg,36.129741700000004,-115.27783059999999,4.0,24,"Bars, Restaurants, Food, Nightlife, Korean",25,0.16
7541,x9XCZXcRwUtTWAGd6MRDmw,36.171412105,-115.2455693033,4.0,17,"Restaurants, Seafood",17,0.23529411764705882
7542,xa5uCLth5X4RVJNpTfllLA,36.1591404,-115.2327243,3.5,21,"Social Clubs, Coffee & Tea, Hookah Bars, Food, Nightlife, Arts & Entertainment, Bars",22,0.1590909090909091
7543,xAhB_i6-799TakpGqVplWw,36.1165487,-115.0881146,4.5,26,"Food Trucks, Restaurants, Sandwiches, Food, Spanish",12,0.375
7544,XAOOeEtTOlyRKdeX8cmAsQ,36.1435205,-115.1138343,4.0,27,"Cheesesteaks, Pizza, Sandwiches, Restaurants, Salad, Cafes",3,1.3333333333333333
7545,XaRLRVEAOwxQjgF1_iU_jQ,36.150862,-115.20577479999999,4.5,97,"Cafes, Salad, Polish, Sandwiches, Restaurants",13,0.34615384615384615
7546,XarMlmD4QuRgGdoYoKRRSQ,36.073055100000005,-115.117149,3.5,202,"Pizza, Pasta Shops, Specialty Food, Italian, Food, Sandwiches, Burgers, Restaurants, American (Traditional)",8,0.4375
7547,xB7bsOpJbnK9nHEZw1ARDg,36.1463364,-115.20716429999999,3.5,533,"Restaurants, Chicken Wings, Pizza, Sandwiches",32,0.109375
7548,xbcKJ2q6Z59QH4DtKJ18gg,36.175,-115.136389,4.5,32,"Caterers, Food, Bakeries, Event Planning & Services",28,0.16071428571428573
7549,XBcy5493AsrFs0KyWvUh0Q,36.143821700000004,-115.29408400000001,2.5,19,"Donuts, Food",20,0.125
7550,XBEx2FI2GKmsjs7eWNr7Lw,36.1525834,-115.2435895,4.5,276,"Food, Restaurants, Sandwiches, Juice Bars & Smoothies, Ice Cream & Frozen Yogurt, Brazilian",18,0.25
7551,XbHGNouUFUJgIcN6EOb5zQ,36.124421500000004,-115.243702,4.5,168,"Event Planning & Services, Restaurants, Mexican, Caterers, Nightlife, Cocktail Bars, Bars",25,0.18
7552,XBIaV-NJ-OxyAd_rsiBr2A,36.04332,-115.186393,1.5,11,"Burgers, Restaurants",11,0.13636363636363635
7553,XBIgiDL_sXYOroaX4ULaUw,36.0127664097,-115.1352889743,2.0,65,"Food, Burgers, Fast Food, Coffee & Tea, Restaurants",40,0.05
7554,XBikK0GMqJTF5d_bI3VSkA,36.1720776,-115.14682979999999,3.0,63,"Restaurants, Mexican, Fast Food, Breakfast & Brunch",63,0.047619047619047616
7555,XBlUgpFOvm05WSCgErQ_Ow,36.101014299999996,-115.0518697,3.0,5,"Gas Stations, Food, Automotive, Convenience Stores, Coffee & Tea, Service Stations, Gas Stations",10,0.3
7556,xBuFkgsu2i9b8L6G0NqymA,36.188812,-115.22351270000001,4.5,5,"Mexican, Restaurants, Food, Bakeries",12,0.375
7557,xcKB2QEppVgMARTWGYZGow,36.08235672,-115.1377563,3.0,21,"Food, Coffee & Tea",15,0.2
7558,xcL8PNpRygalnejv0bp1-w,36.099721652199996,-115.0768536749,4.5,40,"Mexican, Restaurants",15,0.3
7559,Xcw3KkEWGWrRm2A-HLGXrQ,36.3020941,-115.28261709999998,2.0,50,"Beauty & Spas, Convenience Stores, Drugstores, Food, Cosmetics & Beauty Supply, Shopping, Photography Stores & Services",27,0.07407407407407407
7560,xd-AnaGxEMKT2zTEheP6_w,36.15959,-115.2424879,4.0,126,"American (New), Restaurants, American (Traditional)",25,0.16
7561,xd3RB4q2Ermmdz41i7RWuQ,36.08607620000001,-115.07212990000001,2.5,20,"Restaurants, Fast Food",4,0.625
7562,Xd7KN2KNWMTtXpQr567eXg,36.056232,-115.1641355,4.5,6,"Food Trucks, Food",2,2.25
7563,XdhJ7PjfMjBmZwvKikWlkA,36.142996600000004,-115.27610630000001,3.5,46,"Restaurants, Pizza",19,0.18421052631578946
7564,xDHYlBjfwMVIWDUGFjOPxA,36.1273078,-115.22436119999999,4.0,3,"Nightlife, Food, Beer, Wine & Spirits, Karaoke",79,0.05063291139240506
7565,xDj6VQrMtbKrz8NSkJv_XA,36.1223999,-115.1703345,4.0,86,"Desserts, Waffles, Restaurants, Food, Breakfast & Brunch",150,0.02666666666666667
7566,XdOxflXrlWRdL9IWzXC54Q,36.272766469299995,-115.2665289859,3.5,254,"Italian, Salad, Nightlife, Restaurants, Bars, Wine Bars",21,0.16666666666666666
7567,xDvl_i1g1HCJ4EmIRmwfqg,36.1699356,-115.1414301,3.0,170,"Diners, Restaurants, American (Traditional), Breakfast & Brunch, Sandwiches",119,0.025210084033613446
7568,XDYCIRENiT2doRZgwNJ3SA,36.1125455098,-115.24261524219999,2.5,218,"Food, Restaurants, Mexican",19,0.13157894736842105
7569,Xe0ITIe5yBCaxGdLx-FaiQ,36.090754100000005,-115.1766701,2.0,16,"Sushi Bars, Lounges, Restaurants, Bars, Nightlife",46,0.043478260869565216
7570,XeDLyY2a7nZ3IEY4RYslXA,36.147496000000004,-115.29806570000001,3.5,465,"Food, Restaurants, American (New), Breweries, Brewpubs, Pizza",23,0.15217391304347827
7571,xEH00X_VoRepWKXQrragmw,36.1062631042,-115.17428644,4.0,355,"Nightlife, Restaurants, Breakfast & Brunch, Asian Fusion, Bars, Cocktail Bars, Japanese, Sushi Bars",118,0.03389830508474576
7572,Xensz-o7iwV1jDhYCP8SBw,36.1211955,-115.1740737,2.5,22,"Casinos, Event Planning & Services, American (New), Arts & Entertainment, Hotels, Hotels & Travel, Restaurants",58,0.04310344827586207
7573,XfHUMPMSiVHqQ9-u2ZisLg,36.240253,-115.209167,4.0,5,"Coffee & Tea, Food",13,0.3076923076923077
7574,XfKM2RtsEMi2NEsWqyZhAQ,36.0579335199,-115.12037518,3.5,36,"Drugstores, Shopping, Grocery, Food",19,0.18421052631578946
7575,xFlsvFGKWcW_KJW1Ia8ukw,36.2038436838,-115.2432589178,4.0,27,"Fruits & Veggies, Specialty Food, Food, Butcher, Meat Shops, Grocery, Desserts",21,0.19047619047619047
7576,xfugyx1FNkQwH61CSewBkw,36.1314967,-115.16456219999999,3.0,4,"Restaurants, Thai",29,0.10344827586206896
7577,xfWdUmrz2ha3rcigyITV0g,36.110462,-115.17212099999999,4.0,1781,"American (Traditional), Restaurants, Burgers",136,0.029411764705882353
7578,xfzDtGxx6B4a27RAyah69w,36.099496,-115.20867199999999,4.0,718,"Korean, Food, Breakfast & Brunch, Restaurants, Chinese, Sushi Bars, Japanese, Desserts",24,0.16666666666666666
7579,xg6X-QhO5kTv9PtFqJp-OA,36.12722410000001,-115.17155120000001,4.5,3,"Food, Restaurants, Bakeries",111,0.04054054054054054
7580,XGCyy-JNA-nwO3T0lPth9w,36.144340899999996,-115.19163590000002,3.5,6,"Mexican, Restaurants, Food Stands",29,0.1206896551724138
7581,xGFgWWSNxCBALTUWsJU41g,36.212401299999996,-115.302529,2.5,11,"Bakeries, Specialty Food, Desserts, Food",1,2.5
7582,xGlU3Wbfd1o-6tWQ59gKCg,36.1668488,-115.2588466,5.0,28,"Event Planning & Services, Food, Caterers, Food Delivery Services, Wedding Planning",5,1.0
7583,Xgp67egWT56FmGrULkKOJg,36.276899900000004,-115.2080905,2.5,14,"Restaurants, Fast Food, Food, Sandwiches",22,0.11363636363636363
7584,xgrUl5uWTCexTGEWDrVqcg,36.114813700000006,-115.2031568,3.5,55,"Kosher, Restaurants",24,0.14583333333333334
